Categoria de Producto Visaulizado;Ciudad;Compra_Completada;Descuento_Aplicado;Tipo_de_Dispositivo;Sistema_Operativo_Dispositivo;País;Miembro_Lealtad;Método_de_Pago;ID_Usuario;Género;Fuente_Referencia;Duración de la sesión en minutos;Edad;Estimado Días de Entrega;Hora_Compra;Porcentaje_Descuento;Productos_Visualizados;Rango_Precio_Producto;Reseñas enviadas por el usuario.;Cantidad_Gastada
Deportes;Hamburgo;No;Sí;Escritorio;MacOS;Germany;Sí;Tarjeta de Crédito;U0123;Otro;Otro;63;41;3;23;0;6;45657;7;9579
Deportes;Hamburgo;No;Sí;Móvil;Android;Germany;No;Tarjeta de Crédito;U0033;Femenino;Correo Electrónico;96;33;20;1;0;7;47284;8;0
Deportes;Hamburgo;No;Sí;Móvil;Windows;Germany;No;Tarjeta de Regalo;U1500;Masculino;Correo Electrónico;19;40;2;1;0;14;26717;9;5174
Deportes;Hamburgo;No;Sí;Tableta;Android;Germany;No;Tarjeta de Regalo;U0924;Masculino;Otro;34;56;21;7;0;37;25145;2;0
Deportes;Hamburgo;Sí;No;Escritorio;Linux;Germany;No;Criptomoneda;U1305;Femenino;Directo;65;65;28;3;0;15;46611;2;0
Deportes;Hamburgo;Sí;No;Tableta;iOS;Germany;No;Criptomoneda;U0854;Femenino;Directo;168;49;22;13;4;24;47535;0;0
Deportes;Hamburgo;Sí;No;Tableta;MacOS;Germany;No;Tarjeta de Crédito;U0347;Otro;Otro;100;46;21;7;0;26;32415;0;0
Deportes;Hamburgo;Sí;Sí;Escritorio;Linux;Germany;Sí;Criptomoneda;U0562;Otro;Directo;162;41;18;3;0;38;24111;6;44888
Deportes;Hamburgo;Sí;Sí;Escritorio;Windows;Germany;Sí;Tarjeta de Regalo;U1330;Masculino;Directo;78;37;17;8;8;33;6285;5;10471
Deportes;Hamburgo;Sí;Sí;Móvil;Android;Germany;Sí;PayPal;U0520;Otro;Otro;173;50;16;7;30;45;16367;8;0
Deportes;Hamburgo;Sí;Sí;Móvil;Windows;Germany;Sí;PayPal;U0476;Otro;Directo;116;63;21;9;38;43;7831;9;0
Deportes;Londres;No;No;Móvil;Android;UK;No;Tarjeta de Crédito;U0836;Otro;Directo;171;19;16;11;3;36;30038;2;21284
Deportes;Londres;No;No;Tableta;Android;UK;No;Criptomoneda;U0695;Masculino;Directo;38;40;13;11;0;47;11356;4;34224
Deportes;Londres;No;No;Tableta;Windows;UK;Sí;Tarjeta de Crédito;U0438;Otro;Correo Electrónico;167;47;4;7;40;16;42102;10;0
Deportes;Londres;No;Sí;Escritorio;Android;UK;Sí;PayPal;U0363;Femenino;Google;81;20;22;2;19;4;13226;2;52637
Deportes;Londres;No;Sí;Escritorio;iOS;UK;Sí;Tarjeta de Regalo;U0228;Femenino;Google;138;22;11;23;36;27;3867;1;0
Deportes;Londres;No;Sí;Escritorio;Linux;UK;No;Criptomoneda;U0007;Femenino;Redes Sociales;57;56;1;1;0;43;30863;6;0
Deportes;Londres;No;Sí;Móvil;iOS;UK;No;Tarjeta de Regalo;U0411;Otro;Correo Electrónico;54;40;9;15;0;31;16684;0;0
Deportes;Londres;No;Sí;Tableta;iOS;UK;Sí;Criptomoneda;U0506;Otro;Directo;89;45;7;12;0;20;29221;5;0
Deportes;Londres;No;Sí;Tableta;Linux;UK;No;Tarjeta de Crédito;U0457;Otro;Google;43;62;29;12;45;38;2351;3;0
Deportes;Londres;Sí;No;Móvil;iOS;UK;Sí;PayPal;U0715;Femenino;Correo Electrónico;78;53;29;8;10;36;3298;6;75872
Deportes;Londres;Sí;No;Tableta;iOS;UK;Sí;Tarjeta de Crédito;U1194;Femenino;Otro;100;32;27;0;0;39;48487;2;58973
Deportes;Londres;Sí;Sí;Móvil;Windows;UK;Sí;Criptomoneda;U0521;Masculino;Correo Electrónico;23;57;22;23;7;18;37349;0;87493
Deportes;Londres;Sí;Sí;Tableta;Linux;UK;No;Tarjeta de Regalo;U0951;Otro;Correo Electrónico;16;54;15;15;8;27;2043;10;0
Deportes;Los Ángeles;No;No;Escritorio;Android;USA;No;Tarjeta de Crédito;U1178;Masculino;Otro;85;31;4;11;0;26;26272;8;0
Deportes;Los Ángeles;No;No;Escritorio;MacOS;USA;Sí;Tarjeta de Crédito;U1095;Masculino;Google;87;25;13;13;0;31;20052;5;0
Deportes;Los Ángeles;No;No;Tableta;Android;USA;Sí;Tarjeta de Regalo;U1054;Femenino;Directo;126;58;26;14;0;38;26944;9;0
Deportes;Los Ángeles;No;No;Tableta;MacOS;USA;Sí;PayPal;U1383;Otro;Correo Electrónico;97;59;9;23;9;34;47833;8;0
Deportes;Los Ángeles;No;Sí;Escritorio;MacOS;USA;No;Tarjeta de Regalo;U0772;Masculino;Correo Electrónico;118;38;15;0;0;6;18213;9;0
Deportes;Los Ángeles;No;Sí;Escritorio;Windows;USA;Sí;Tarjeta de Regalo;U0429;Otro;Otro;112;62;27;19;0;14;30828;5;0
Deportes;Los Ángeles;No;Sí;Móvil;iOS;USA;No;Tarjeta de Crédito;U0325;Otro;Directo;84;55;19;1;0;11;34659;4;45099
Deportes;Los Ángeles;No;Sí;Móvil;Windows;USA;Sí;PayPal;U0255;Femenino;Redes Sociales;130;57;10;14;0;50;2589;3;0
Deportes;Los Ángeles;No;Sí;Móvil;Windows;USA;Sí;Tarjeta de Crédito;U0579;Femenino;Redes Sociales;32;36;30;16;0;1;29105;6;77295
Deportes;Los Ángeles;No;Sí;Tableta;Android;USA;Sí;Tarjeta de Crédito;U1275;Masculino;Redes Sociales;62;49;13;9;0;29;22133;2;24564
Deportes;Los Ángeles;Sí;No;Móvil;iOS;USA;Sí;PayPal;U1173;Otro;Google;171;59;23;2;0;15;34954;4;26817
Deportes;Los Ángeles;Sí;No;Móvil;Linux;USA;Sí;Tarjeta de Crédito;U0963;Femenino;Redes Sociales;93;65;21;16;0;34;27816;5;0
Deportes;Los Ángeles;Sí;No;Tableta;Linux;USA;Sí;Tarjeta de Crédito;U0823;Otro;Correo Electrónico;173;34;10;1;0;35;20843;0;0
Deportes;Los Ángeles;Sí;Sí;Escritorio;Android;USA;Sí;Tarjeta de Crédito;U0595;Masculino;Otro;176;29;6;22;34;6;44115;7;0
Deportes;Los Ángeles;Sí;Sí;Tableta;iOS;USA;No;Tarjeta de Regalo;U0008;Otro;Correo Electrónico;30;36;13;7;0;49;13453;4;70452
Deportes;Los Ángeles;Sí;Sí;Tableta;Linux;USA;No;Tarjeta de Crédito;U1245;Masculino;Otro;40;46;14;9;0;47;27947;10;17404
Deportes;Lyon;No;No;Móvil;Android;France;No;PayPal;U0523;Femenino;Redes Sociales;111;60;17;4;0;36;22183;4;0
Deportes;Lyon;No;No;Móvil;Linux;France;Sí;Criptomoneda;U0126;Otro;Correo Electrónico;141;61;20;18;16;21;7012;4;0
Deportes;Lyon;No;No;Tableta;iOS;France;No;Criptomoneda;U0665;Masculino;Google;144;20;12;4;1;19;4842;5;0
Deportes;Lyon;No;No;Tableta;MacOS;France;Sí;PayPal;U0546;Masculino;Google;64;46;23;12;35;21;22196;2;0
Deportes;Lyon;No;Sí;Tableta;iOS;France;Sí;Tarjeta de Regalo;U0622;Otro;Google;30;63;28;9;0;23;21582;2;161
Deportes;Lyon;No;Sí;Tableta;MacOS;France;No;Tarjeta de Crédito;U0550;Otro;Correo Electrónico;7;53;11;17;0;49;25971;5;8920
Deportes;Lyon;Sí;No;Escritorio;Android;France;No;PayPal;U0156;Femenino;Redes Sociales;19;56;24;22;7;42;13632;5;4529
Deportes;Lyon;Sí;No;Escritorio;Windows;France;Sí;PayPal;U0117;Otro;Directo;79;25;25;11;0;23;25701;9;0
Deportes;Lyon;Sí;No;Móvil;Linux;France;Sí;Criptomoneda;U0607;Femenino;Otro;1;22;20;22;47;3;18087;0;98213
Deportes;Lyon;Sí;No;Tableta;Android;France;No;Criptomoneda;U1295;Femenino;Redes Sociales;147;31;10;0;0;18;4937;0;0
Deportes;Lyon;Sí;No;Tableta;iOS;France;No;Tarjeta de Regalo;U0768;Femenino;Redes Sociales;173;27;24;3;36;41;16161;10;9038
Deportes;Lyon;Sí;Sí;Escritorio;Android;France;No;Criptomoneda;U0360;Masculino;Redes Sociales;104;49;12;9;0;23;30584;7;0
Deportes;Lyon;Sí;Sí;Móvil;iOS;France;No;Criptomoneda;U0519;Femenino;Otro;92;18;15;15;0;30;22696;3;0
Deportes;Lyon;Sí;Sí;Móvil;iOS;France;No;PayPal;U0749;Otro;Correo Electrónico;146;30;13;0;21;31;3092;10;85604
Deportes;Lyon;Sí;Sí;Móvil;Windows;France;Sí;Tarjeta de Regalo;U0910;Masculino;Google;89;63;25;6;0;15;37949;10;0
Deportes;Lyon;Sí;Sí;Tableta;Windows;France;Sí;Tarjeta de Regalo;U0049;Femenino;Directo;35;19;28;19;0;2;36138;10;0
Deportes;Manchester;No;No;Móvil;Windows;UK;Sí;Criptomoneda;U0708;Otro;Directo;45;53;7;1;47;29;6207;3;98639
Deportes;Manchester;No;No;Tableta;Linux;UK;No;Tarjeta de Crédito;U0868;Masculino;Redes Sociales;21;18;2;18;28;45;30116;7;8920
Deportes;Manchester;No;No;Tableta;Linux;UK;No;Tarjeta de Regalo;U0724;Masculino;Otro;113;46;1;0;30;5;18044;6;0
Deportes;Manchester;No;No;Tableta;MacOS;UK;No;Tarjeta de Crédito;U0275;Otro;Redes Sociales;166;49;22;10;0;42;31847;8;90495
Deportes;Manchester;No;Sí;Tableta;Linux;UK;Sí;Tarjeta de Crédito;U0048;Otro;Redes Sociales;160;43;24;15;31;11;46713;8;6268
Deportes;Manchester;No;Sí;Tableta;MacOS;UK;No;Tarjeta de Regalo;U1222;Femenino;Correo Electrónico;34;46;4;15;0;19;42959;4;3594
Deportes;Manchester;Sí;No;Tableta;Windows;UK;No;Criptomoneda;U0773;Femenino;Redes Sociales;82;31;2;13;0;50;918;3;0
Deportes;Manchester;Sí;No;Tableta;Windows;UK;Sí;Tarjeta de Crédito;U1362;Masculino;Google;109;43;12;23;0;44;47862;1;0
Deportes;Manchester;Sí;Sí;Escritorio;Windows;UK;Sí;Tarjeta de Crédito;U1023;Masculino;Directo;105;30;17;21;0;48;26727;7;44211
Deportes;Manchester;Sí;Sí;Tableta;Windows;UK;No;Criptomoneda;U1298;Masculino;Google;35;60;27;14;0;50;39514;2;0
Deportes;Marsella;No;No;Escritorio;Windows;France;Sí;Tarjeta de Regalo;U0790;Masculino;Directo;45;20;18;17;0;3;10897;8;0
Deportes;Marsella;No;No;Tableta;Android;France;No;Criptomoneda;U0816;Otro;Google;126;51;14;14;0;24;27106;4;0
Deportes;Marsella;No;No;Tableta;Android;France;Sí;Criptomoneda;U0487;Femenino;Directo;11;47;27;16;23;16;6448;5;0
Deportes;Marsella;No;Sí;Móvil;MacOS;France;Sí;Criptomoneda;U1199;Femenino;Directo;157;27;8;16;0;26;42151;2;1614
Deportes;Marsella;No;Sí;Móvil;Windows;France;No;Criptomoneda;U0072;Femenino;Directo;156;27;26;16;0;23;1349;5;50066
Deportes;Marsella;No;Sí;Tableta;Windows;France;No;Criptomoneda;U0891;Otro;Redes Sociales;75;25;14;20;0;50;22936;8;0
Deportes;Marsella;Sí;No;Escritorio;MacOS;France;Sí;Tarjeta de Regalo;U1311;Femenino;Correo Electrónico;61;40;30;2;36;44;12455;3;5832
Deportes;Marsella;Sí;No;Tableta;Android;France;No;PayPal;U0950;Masculino;Directo;132;58;11;17;22;24;35522;3;4508
Deportes;Monterrey;No;No;Escritorio;iOS;Mexico;No;PayPal;U1319;Masculino;Google;171;19;9;15;0;38;2874;3;30885
Deportes;Monterrey;No;No;Escritorio;Windows;Mexico;Sí;PayPal;U0885;Femenino;Correo Electrónico;41;60;13;15;0;2;10945;8;59423
Deportes;Monterrey;No;No;Móvil;iOS;Mexico;No;Criptomoneda;U1133;Masculino;Redes Sociales;8;62;19;21;0;23;26494;0;44294
Deportes;Monterrey;No;No;Móvil;MacOS;Mexico;Sí;Criptomoneda;U0495;Femenino;Correo Electrónico;110;27;9;7;0;22;4208;3;62772
Deportes;Monterrey;No;Sí;Escritorio;Android;Mexico;No;Tarjeta de Crédito;U1326;Otro;Otro;108;19;10;19;7;38;11789;1;9422
Deportes;Monterrey;No;Sí;Escritorio;iOS;Mexico;No;PayPal;U1028;Femenino;Google;177;54;9;5;0;46;14523;1;2307
Deportes;Monterrey;No;Sí;Móvil;Android;Mexico;Sí;Criptomoneda;U0191;Masculino;Correo Electrónico;70;26;4;3;0;21;14534;3;0
Deportes;Monterrey;No;Sí;Tableta;Android;Mexico;No;Tarjeta de Crédito;U0818;Masculino;Google;54;50;11;6;0;3;616;3;85975
Deportes;Monterrey;Sí;No;Escritorio;iOS;Mexico;No;Criptomoneda;U1258;Masculino;Correo Electrónico;42;47;13;10;0;2;10267;10;0
Deportes;Monterrey;Sí;No;Escritorio;iOS;Mexico;Sí;Criptomoneda;U0962;Otro;Directo;2;23;29;7;0;28;24292;5;17121
Deportes;Monterrey;Sí;No;Móvil;Android;Mexico;No;Criptomoneda;U0140;Masculino;Otro;76;31;27;22;0;44;30852;2;0
Deportes;Monterrey;Sí;Sí;Escritorio;MacOS;Mexico;Sí;PayPal;U0401;Femenino;Correo Electrónico;173;63;25;9;3;43;42591;9;0
Deportes;Monterrey;Sí;Sí;Móvil;iOS;Mexico;Sí;Tarjeta de Regalo;U1398;Femenino;Correo Electrónico;14;43;11;23;16;49;9699;2;0
Deportes;Monterrey;Sí;Sí;Tableta;Android;Mexico;No;PayPal;U1106;Masculino;Otro;176;55;5;6;0;28;46879;10;60843
Deportes;Monterrey;Sí;Sí;Tableta;Windows;Mexico;No;Tarjeta de Crédito;U0077;Masculino;Google;94;32;29;16;0;48;37611;8;0
Deportes;Montreal;No;No;Tableta;iOS;Canada;Sí;Criptomoneda;U1396;Femenino;Correo Electrónico;1;62;25;13;41;42;23698;9;41863
Deportes;Montreal;No;No;Tableta;Windows;Canada;No;Tarjeta de Crédito;U0120;Masculino;Redes Sociales;111;50;8;8;0;15;28504;9;6244
Deportes;Montreal;No;Sí;Móvil;iOS;Canada;Sí;PayPal;U1446;Femenino;Redes Sociales;96;52;4;19;0;47;40311;8;81102
Deportes;Montreal;No;Sí;Tableta;Windows;Canada;No;Criptomoneda;U0254;Masculino;Directo;106;35;13;5;42;35;16801;6;0
Deportes;Montreal;Sí;Sí;Escritorio;MacOS;Canada;No;Criptomoneda;U1102;Masculino;Otro;178;56;12;18;10;26;29071;10;0
Deportes;Montreal;Sí;Sí;Móvil;iOS;Canada;No;Criptomoneda;U0762;Masculino;Otro;154;22;14;15;0;15;725;10;0
Deportes;Montreal;Sí;Sí;Móvil;Windows;Canada;No;Tarjeta de Regalo;U0754;Femenino;Correo Electrónico;56;18;26;3;0;50;15509;7;0
Deportes;Montreal;Sí;Sí;Tableta;Linux;Canada;Sí;Tarjeta de Crédito;U0528;Masculino;Google;29;48;9;5;0;44;25915;8;96248
Deportes;Múnich;No;No;Móvil;Android;Germany;No;PayPal;U1089;Otro;Directo;131;57;25;8;46;29;7889;10;0
Deportes;Múnich;No;No;Tableta;iOS;Germany;No;PayPal;U1347;Otro;Redes Sociales;58;49;22;5;43;50;21103;7;0
Deportes;Múnich;No;Sí;Móvil;MacOS;Germany;Sí;PayPal;U0864;Femenino;Redes Sociales;137;59;10;14;18;10;44005;0;0
Deportes;Múnich;No;Sí;Tableta;Android;Germany;Sí;Tarjeta de Regalo;U0419;Femenino;Correo Electrónico;127;60;30;23;0;34;41119;10;0
Deportes;Múnich;No;Sí;Tableta;Windows;Germany;Sí;Tarjeta de Regalo;U1485;Otro;Google;79;27;8;14;6;6;38537;2;25448
Deportes;Múnich;Sí;No;Escritorio;iOS;Germany;Sí;Tarjeta de Crédito;U0948;Masculino;Correo Electrónico;137;36;19;3;0;45;22824;2;37153
Deportes;Múnich;Sí;No;Escritorio;Linux;Germany;No;Tarjeta de Crédito;U0915;Masculino;Directo;16;55;14;10;43;49;22684;5;0
Deportes;Múnich;Sí;No;Escritorio;MacOS;Germany;No;PayPal;U1432;Masculino;Directo;176;26;13;21;14;32;34162;4;0
Deportes;Múnich;Sí;No;Móvil;Android;Germany;No;Criptomoneda;U0164;Femenino;Directo;148;24;20;12;8;12;13186;7;0
Deportes;Múnich;Sí;No;Móvil;iOS;Germany;Sí;Criptomoneda;U0087;Masculino;Google;99;41;23;11;3;14;38676;5;37908
Deportes;Múnich;Sí;No;Móvil;Linux;Germany;No;Criptomoneda;U1315;Femenino;Otro;80;36;24;17;0;14;49042;6;41963
Deportes;Múnich;Sí;Sí;Escritorio;Windows;Germany;Sí;Tarjeta de Regalo;U0042;Otro;Redes Sociales;145;56;21;1;0;26;33618;6;56933
Deportes;Múnich;Sí;Sí;Tableta;iOS;Germany;No;Tarjeta de Crédito;U0598;Femenino;Otro;30;53;4;21;22;33;46832;7;88333
Deportes;Múnich;Sí;Sí;Tableta;MacOS;Germany;Sí;PayPal;U0067;Masculino;Google;69;46;19;7;0;36;35116;3;39471
Deportes;Múnich;Sí;Sí;Tableta;MacOS;Germany;Sí;Tarjeta de Crédito;U0628;Femenino;Redes Sociales;155;19;29;6;0;7;45201;3;69529
Deportes;Nueva York;No;No;Escritorio;Android;USA;No;Tarjeta de Crédito;U0764;Otro;Otro;6;20;11;14;0;44;3239;2;0
Deportes;Nueva York;No;No;Escritorio;Linux;USA;No;PayPal;U1018;Masculino;Correo Electrónico;126;22;27;20;18;36;20708;1;57166
Deportes;Nueva York;No;No;Escritorio;MacOS;USA;No;PayPal;U0524;Masculino;Google;57;61;1;11;40;36;43121;4;36085
Deportes;Nueva York;No;No;Escritorio;MacOS;USA;Sí;PayPal;U0248;Masculino;Google;50;49;27;7;12;18;25873;4;90555
Deportes;Nueva York;No;No;Escritorio;Windows;USA;No;Tarjeta de Crédito;U0314;Otro;Correo Electrónico;152;25;16;23;0;24;21497;0;79475
Deportes;Nueva York;No;No;Tableta;Android;USA;No;Tarjeta de Crédito;U0578;Masculino;Directo;27;30;19;8;46;6;26123;7;1891
Deportes;Nueva York;No;Sí;Móvil;iOS;USA;Sí;Tarjeta de Crédito;U0148;Otro;Directo;124;30;30;20;5;31;14583;6;0
Deportes;Nueva York;Sí;No;Móvil;Android;USA;No;Criptomoneda;U1027;Otro;Correo Electrónico;14;18;5;19;0;5;3292;4;63606
Deportes;Nueva York;Sí;No;Tableta;Linux;USA;Sí;Tarjeta de Crédito;U0224;Masculino;Otro;95;28;14;11;0;32;12677;7;55508
Deportes;Nueva York;Sí;No;Tableta;Linux;USA;Sí;Tarjeta de Regalo;U1460;Femenino;Redes Sociales;146;64;21;3;35;5;3821;3;0
Deportes;Nueva York;Sí;No;Tableta;Windows;USA;No;Criptomoneda;U1223;Femenino;Directo;87;60;4;12;12;1;25002;1;94735
Deportes;Nueva York;Sí;Sí;Escritorio;Windows;USA;No;Criptomoneda;U1167;Femenino;Directo;35;53;8;5;20;16;1588;1;0
Deportes;Nueva York;Sí;Sí;Tableta;Linux;USA;Sí;PayPal;U0814;Femenino;Correo Electrónico;38;32;2;20;0;38;44092;9;1069
Deportes;Nueva York;Sí;Sí;Tableta;MacOS;USA;Sí;Tarjeta de Regalo;U0338;Masculino;Directo;58;22;12;8;11;15;1641;8;0
Deportes;París;No;No;Escritorio;iOS;France;No;Tarjeta de Crédito;U1193;Masculino;Redes Sociales;107;57;17;3;0;7;25764;7;0
Deportes;París;No;No;Móvil;Android;France;No;Criptomoneda;U0711;Otro;Google;16;45;12;16;16;8;42801;0;0
Deportes;París;No;No;Móvil;Android;France;No;Criptomoneda;U0777;Femenino;Directo;45;62;10;16;0;44;44658;10;0
Deportes;París;No;No;Móvil;iOS;France;No;Criptomoneda;U1480;Otro;Redes Sociales;120;58;24;4;16;1;34042;6;64892
Deportes;París;No;No;Móvil;MacOS;France;Sí;Tarjeta de Crédito;U0594;Masculino;Google;174;52;4;3;0;47;4082;7;72679
Deportes;París;No;Sí;Escritorio;Android;France;No;Tarjeta de Crédito;U0838;Otro;Otro;151;60;28;22;40;49;13494;0;0
Deportes;París;No;Sí;Escritorio;MacOS;France;Sí;Tarjeta de Crédito;U0991;Femenino;Correo Electrónico;23;25;4;0;0;47;36619;5;0
Deportes;París;No;Sí;Escritorio;MacOS;France;Sí;Tarjeta de Regalo;U0593;Otro;Redes Sociales;48;22;27;12;19;18;41973;8;0
Deportes;París;No;Sí;Móvil;Android;France;No;Criptomoneda;U0283;Femenino;Otro;77;37;26;9;0;1;4916;7;0
Deportes;París;Sí;No;Tableta;MacOS;France;Sí;Criptomoneda;U0154;Otro;Redes Sociales;174;54;3;6;8;13;42743;6;70053
Deportes;París;Sí;Sí;Escritorio;Linux;France;No;Tarjeta de Crédito;U0249;Femenino;Directo;140;24;2;1;0;47;13755;0;0
Deportes;París;Sí;Sí;Tableta;iOS;France;Sí;Criptomoneda;U1058;Otro;Otro;152;52;15;16;0;8;39856;1;83288
Deportes;París;Sí;Sí;Tableta;MacOS;France;No;PayPal;U0941;Femenino;Otro;125;64;8;6;0;30;42828;5;25835
Deportes;Rio de Janeiro;No;No;Escritorio;Android;Brazil;No;Tarjeta de Crédito;U0396;Masculino;Otro;29;53;21;20;2;7;17174;7;0
Deportes;Rio de Janeiro;No;No;Escritorio;Linux;Brazil;Sí;Criptomoneda;U1271;Femenino;Google;83;51;23;3;6;18;39598;2;0
Deportes;Rio de Janeiro;No;Sí;Escritorio;Android;Brazil;No;Tarjeta de Regalo;U0122;Otro;Otro;174;40;22;12;0;29;46916;0;0
Deportes;Rio de Janeiro;No;Sí;Escritorio;MacOS;Brazil;No;Criptomoneda;U1499;Masculino;Directo;42;25;9;15;0;6;27371;8;0
Deportes;Rio de Janeiro;No;Sí;Tableta;iOS;Brazil;Sí;Tarjeta de Crédito;U0805;Femenino;Redes Sociales;126;19;4;11;0;5;11447;5;59082
Deportes;Rio de Janeiro;No;Sí;Tableta;Linux;Brazil;No;PayPal;U0829;Femenino;Directo;153;27;28;12;41;4;13403;0;21868
Deportes;Rio de Janeiro;No;Sí;Tableta;MacOS;Brazil;No;Criptomoneda;U1142;Otro;Correo Electrónico;13;22;16;14;13;20;31641;6;0
Deportes;Rio de Janeiro;Sí;No;Escritorio;Linux;Brazil;Sí;Tarjeta de Regalo;U0599;Femenino;Directo;158;40;22;3;0;1;34067;4;0
Deportes;Rio de Janeiro;Sí;No;Móvil;iOS;Brazil;No;PayPal;U0648;Masculino;Redes Sociales;108;61;12;9;48;45;23438;6;0
Deportes;Rio de Janeiro;Sí;No;Móvil;Linux;Brazil;Sí;PayPal;U1123;Femenino;Correo Electrónico;151;62;20;13;0;1;36803;10;0
Deportes;Rio de Janeiro;Sí;No;Tableta;iOS;Brazil;No;Tarjeta de Crédito;U0106;Otro;Directo;108;25;20;23;0;20;26161;1;3089
Deportes;Rio de Janeiro;Sí;No;Tableta;Windows;Brazil;No;PayPal;U1472;Otro;Directo;73;23;10;19;23;30;22684;2;0
Deportes;Rio de Janeiro;Sí;Sí;Escritorio;Android;Brazil;Sí;Tarjeta de Regalo;U0466;Masculino;Google;154;43;28;21;0;2;6113;7;0
Deportes;Rio de Janeiro;Sí;Sí;Escritorio;Windows;Brazil;No;Tarjeta de Crédito;U0236;Otro;Directo;167;26;10;5;0;11;47138;2;9356
Deportes;Rio de Janeiro;Sí;Sí;Móvil;MacOS;Brazil;Sí;Criptomoneda;U1118;Femenino;Correo Electrónico;95;55;9;6;0;46;19283;4;83741
Deportes;Sao Paulo;No;No;Tableta;Linux;Brazil;Sí;PayPal;U0804;Otro;Otro;180;31;17;14;32;19;29063;1;51681
Deportes;Sao Paulo;No;Sí;Escritorio;Windows;Brazil;No;Tarjeta de Crédito;U0124;Masculino;Directo;124;54;23;11;14;17;47331;4;68055
Deportes;Sao Paulo;No;Sí;Escritorio;Windows;Brazil;Sí;Criptomoneda;U0192;Otro;Otro;116;54;21;20;35;44;47447;1;0
Deportes;Sao Paulo;No;Sí;Móvil;Android;Brazil;No;Tarjeta de Crédito;U0229;Otro;Correo Electrónico;130;51;28;23;3;10;10093;0;2461
Deportes;Sao Paulo;No;Sí;Móvil;Linux;Brazil;Sí;Criptomoneda;U0619;Masculino;Correo Electrónico;146;34;6;23;12;6;4773;3;0
Deportes;Sao Paulo;No;Sí;Móvil;MacOS;Brazil;No;Criptomoneda;U1422;Otro;Redes Sociales;127;53;27;3;0;25;23137;4;0
Deportes;Sao Paulo;No;Sí;Tableta;iOS;Brazil;Sí;Tarjeta de Regalo;U0139;Femenino;Otro;175;43;7;10;0;38;23935;0;58272
Deportes;Sao Paulo;No;Sí;Tableta;Windows;Brazil;No;Tarjeta de Crédito;U1074;Femenino;Directo;103;57;2;23;13;15;40894;6;0
Deportes;Sao Paulo;Sí;No;Móvil;Linux;Brazil;Sí;Tarjeta de Crédito;U0206;Otro;Directo;22;54;20;0;10;22;14098;9;13231
Deportes;Sao Paulo;Sí;No;Móvil;MacOS;Brazil;No;PayPal;U0096;Femenino;Google;76;42;29;16;0;22;25494;3;2348
Deportes;Sao Paulo;Sí;Sí;Escritorio;Linux;Brazil;Sí;Tarjeta de Regalo;U0268;Masculino;Otro;113;65;2;23;30;36;24267;8;713
Deportes;Sao Paulo;Sí;Sí;Escritorio;Windows;Brazil;Sí;PayPal;U1388;Femenino;Directo;3;23;23;18;5;3;36169;3;16971
Deportes;Sao Paulo;Sí;Sí;Móvil;Android;Brazil;Sí;Criptomoneda;U0791;Masculino;Otro;172;29;29;1;12;12;20007;7;0
Deportes;Sao Paulo;Sí;Sí;Móvil;Linux;Brazil;Sí;PayPal;U0973;Femenino;Google;110;57;23;13;0;4;28748;9;0
Deportes;Sao Paulo;Sí;Sí;Tableta;Windows;Brazil;No;PayPal;U1170;Otro;Otro;122;22;22;7;0;17;33027;0;67583
Deportes;Toronto;No;No;Escritorio;Linux;Canada;No;PayPal;U0100;Otro;Google;75;18;23;7;0;40;6988;2;0
Deportes;Toronto;No;No;Tableta;Android;Canada;No;Tarjeta de Crédito;U0828;Otro;Google;85;34;28;21;0;13;4705;7;7514
Deportes;Toronto;No;No;Tableta;Android;Canada;Sí;Tarjeta de Regalo;U1308;Masculino;Correo Electrónico;21;27;18;23;0;18;22997;2;0
Deportes;Toronto;No;No;Tableta;Linux;Canada;No;Tarjeta de Crédito;U0669;Masculino;Otro;156;50;5;10;43;30;31423;8;63263
Deportes;Toronto;No;No;Tableta;Linux;Canada;No;Tarjeta de Regalo;U0038;Femenino;Directo;67;54;5;12;0;26;24579;4;0
Deportes;Toronto;No;Sí;Escritorio;Android;Canada;No;Tarjeta de Regalo;U0202;Otro;Google;87;29;22;14;33;26;18524;5;0
Deportes;Toronto;No;Sí;Escritorio;iOS;Canada;Sí;Tarjeta de Regalo;U0196;Otro;Redes Sociales;32;41;23;3;18;20;5753;4;32001
Deportes;Toronto;No;Sí;Escritorio;Windows;Canada;No;Criptomoneda;U1364;Femenino;Redes Sociales;69;62;3;9;48;23;48128;5;24151
Deportes;Toronto;No;Sí;Tableta;MacOS;Canada;No;Tarjeta de Regalo;U1385;Otro;Correo Electrónico;169;38;8;5;39;30;12773;1;0
Deportes;Toronto;Sí;No;Escritorio;iOS;Canada;Sí;Criptomoneda;U0735;Femenino;Redes Sociales;78;47;8;18;13;43;20967;6;12601
Deportes;Toronto;Sí;No;Escritorio;iOS;Canada;Sí;PayPal;U0217;Femenino;Redes Sociales;147;19;13;20;19;6;18448;10;0
Deportes;Toronto;Sí;Sí;Escritorio;Linux;Canada;No;PayPal;U1240;Otro;Otro;67;47;2;16;37;2;47078;7;0
Deportes;Toronto;Sí;Sí;Escritorio;MacOS;Canada;No;Tarjeta de Crédito;U0312;Masculino;Redes Sociales;124;65;27;23;49;26;9198;1;0
